Source,Target,Type,Id,Label,timeset,Weight
206047760,8837849,Directed,1571,,,1
206047760,14583473,Directed,1572,,,1
206047760,15803716,Directed,1573,,,1
206047760,19045333,Directed,1574,,,1
206047760,24054585,Directed,1575,,,1
562917252,31130945,Directed,2147,,,1
206047760,52055451,Directed,1577,,,1
206047760,57516267,Directed,1578,,,1
206047760,140808280,Directed,1579,,,1
206047760,144468561,Directed,1580,,,1
206047760,152061184,Directed,1581,,,1
206047760,195924453,Directed,1582,,,1
206047760,205312651,Directed,1583,,,1
206047760,215122811,Directed,1584,,,1
206047760,258771167,Directed,1585,,,1
206047760,263910175,Directed,1586,,,1
206047760,266034113,Directed,1587,,,1
206047760,365064968,Directed,1588,,,1
206047760,405613416,Directed,1589,,,1
562917253,7815454,Directed,2171,,,1
206509464,52055451,Directed,1592,,,1
206509464,141211618,Directed,1593,,,1
206509464,193946764,Directed,1594,,,1
206509464,210183629,Directed,1595,,,1
206509464,219156121,Directed,1596,,,1
206509464,220099966,Directed,1597,,,1
206509464,222654604,Directed,1598,,,1
206509464,229970498,Directed,1599,,,1
206509464,266034113,Directed,1600,,,1
210183629,14583473,Directed,1601,,,1
210183629,15803716,Directed,1602,,,1
210183629,140808280,Directed,1603,,,1
210183629,141211618,Directed,1604,,,1
210183629,152061184,Directed,1605,,,1
210183629,206509464,Directed,1606,,,1
210183629,210752933,Directed,1607,,,1
210183629,220099966,Directed,1608,,,1
210183629,222654604,Directed,1609,,,1
210183629,258771167,Directed,1610,,,1
210183629,311614096,Directed,1611,,,1
210183629,350203424,Directed,1612,,,1
210752933,5599901,Directed,1613,,,1
210752933,14583473,Directed,1614,,,1
210752933,52055451,Directed,1615,,,1
210752933,63244111,Directed,1616,,,1
210752933,73089978,Directed,1617,,,1
210752933,140808280,Directed,1618,,,1
210752933,141211618,Directed,1619,,,1
210752933,142952695,Directed,1620,,,1
210752933,210183629,Directed,1621,,,1
210752933,215122811,Directed,1622,,,1
210752933,220099966,Directed,1623,,,1
210752933,241122169,Directed,1624,,,1
210752933,249341403,Directed,1625,,,1
210752933,255020634,Directed,1626,,,1
210752933,255731762,Directed,1627,,,1
210752933,258771167,Directed,1628,,,1
210752933,266034113,Directed,1629,,,1
210752933,311614096,Directed,1630,,,1
210752933,325841893,Directed,1631,,,1
210752933,405613416,Directed,1632,,,1
210752933,438267912,Directed,1633,,,1
214260332,36441035,Directed,1634,,,1
214260332,52418947,Directed,1635,,,1
214260332,550950751,Directed,1636,,,1
215122811,14583473,Directed,1637,,,1
215122811,15803716,Directed,1638,,,1
215122811,27625112,Directed,1639,,,1
215122811,31130945,Directed,1640,,,1
215122811,52055451,Directed,1641,,,1
215122811,72454202,Directed,1642,,,1
215122811,100374520,Directed,1643,,,1
215122811,140808280,Directed,1644,,,1
215122811,144468561,Directed,1645,,,1
215122811,155661745,Directed,1646,,,1
215122811,205850158,Directed,1647,,,1
215122811,206047760,Directed,1648,,,1
215122811,210752933,Directed,1649,,,1
215122811,220099966,Directed,1650,,,1
215122811,255731762,Directed,1651,,,1
215122811,258771167,Directed,1652,,,1
215122811,266034113,Directed,1653,,,1
215122811,365064968,Directed,1654,,,1
215122811,405613416,Directed,1655,,,1
219156121,14583473,Directed,1656,,,1
219156121,31130945,Directed,1657,,,1
219156121,140808280,Directed,1658,,,1
219156121,141211618,Directed,1659,,,1
219156121,152061184,Directed,1660,,,1
219156121,168639534,Directed,1661,,,1
219156121,206509464,Directed,1662,,,1
219156121,220099966,Directed,1663,,,1
219156121,222654604,Directed,1664,,,1
219156121,229970498,Directed,1665,,,1
219156121,258771167,Directed,1666,,,1
219156121,263910175,Directed,1667,,,1
219156121,350203424,Directed,1668,,,1
219156121,405613416,Directed,1669,,,1
219930156,14583473,Directed,1670,,,1
219930156,63244111,Directed,1671,,,1
219930156,220099966,Directed,1672,,,1
219930156,255020634,Directed,1673,,,1
219930156,350930289,Directed,1674,,,1
220099966,5599901,Directed,1675,,,1
220099966,6516489,Directed,1676,,,1
220099966,12789381,Directed,1677,,,1
220099966,14583473,Directed,1678,,,1
220099966,15803716,Directed,1679,,,1
220099966,19045333,Directed,1680,,,1
220099966,24054585,Directed,1681,,,1
220099966,27625112,Directed,1682,,,1
220099966,29424858,Directed,1683,,,1
220099966,31130945,Directed,1684,,,1
562917252,19045333,Directed,2148,,,1
220099966,52055451,Directed,1686,,,1
220099966,63244111,Directed,1687,,,1
220099966,100374520,Directed,1688,,,1
220099966,140808280,Directed,1689,,,1
220099966,142952695,Directed,1690,,,1
220099966,167872081,Directed,1691,,,1
220099966,178467784,Directed,1692,,,1
220099966,195924453,Directed,1693,,,1
220099966,205312651,Directed,1694,,,1
220099966,205850158,Directed,1695,,,1
220099966,206509464,Directed,1696,,,1
220099966,210183629,Directed,1697,,,1
220099966,210752933,Directed,1698,,,1
220099966,215122811,Directed,1699,,,1
220099966,219156121,Directed,1700,,,1
220099966,219930156,Directed,1701,,,1
220099966,229970498,Directed,1702,,,1
220099966,241122169,Directed,1703,,,1
220099966,249341403,Directed,1704,,,1
220099966,255020634,Directed,1705,,,1
220099966,255731762,Directed,1706,,,1
220099966,258771167,Directed,1707,,,1
220099966,266034113,Directed,1708,,,1
220099966,300763976,Directed,1709,,,1
220099966,311614096,Directed,1710,,,1
220099966,325841893,Directed,1711,,,1
220099966,350203424,Directed,1712,,,1
220099966,405613416,Directed,1713,,,1
220099966,438267912,Directed,1714,,,1
220099966,524948955,Directed,1715,,,1
562917253,7372677,Directed,2172,,,1
222654604,14583473,Directed,1718,,,1
222654604,31130945,Directed,1719,,,1
222654604,141211618,Directed,1720,,,1
222654604,152061184,Directed,1721,,,1
222654604,206509464,Directed,1722,,,1
222654604,210183629,Directed,1723,,,1
222654604,219156121,Directed,1724,,,1
222654604,229970498,Directed,1725,,,1
222654604,266034113,Directed,1726,,,1
562917253,7278378,Directed,2173,,,1
223296552,155661745,Directed,1728,,,1
223296552,178467784,Directed,1729,,,1
223296552,288558153,Directed,1730,,,1
223409040,63244111,Directed,1731,,,1
223409040,255020634,Directed,1732,,,1
223409040,350930289,Directed,1733,,,1
226594840,7292505,Directed,1734,,,1
229970498,15803716,Directed,1735,,,1
229970498,19045333,Directed,1736,,,1
229970498,31130945,Directed,1737,,,1
229970498,52055451,Directed,1738,,,1
229970498,100374520,Directed,1739,,,1
229970498,140808280,Directed,1740,,,1
229970498,152061184,Directed,1741,,,1
229970498,206509464,Directed,1742,,,1
229970498,219156121,Directed,1743,,,1
229970498,220099966,Directed,1744,,,1
229970498,222654604,Directed,1745,,,1
241122169,15803716,Directed,1746,,,1
241122169,27625112,Directed,1747,,,1
241122169,52055451,Directed,1748,,,1
241122169,63244111,Directed,1749,,,1
241122169,140808280,Directed,1750,,,1
241122169,178467784,Directed,1751,,,1
241122169,210752933,Directed,1752,,,1
241122169,220099966,Directed,1753,,,1
241122169,249341403,Directed,1754,,,1
241122169,255731762,Directed,1755,,,1
241122169,288558153,Directed,1756,,,1
241122169,311614096,Directed,1757,,,1
241122169,350203424,Directed,1758,,,1
241122169,438267912,Directed,1759,,,1
246841629,2459486,Directed,1760,,,1
246841629,7726541,Directed,1761,,,1
246841629,24491068,Directed,1762,,,1
246841629,92674866,Directed,1763,,,1
246841629,142565923,Directed,1764,,,1
246841629,164933558,Directed,1765,,,1
249341403,14583473,Directed,1766,,,1
249341403,52055451,Directed,1767,,,1
249341403,140808280,Directed,1768,,,1
249341403,210752933,Directed,1769,,,1
249341403,220099966,Directed,1770,,,1
249341403,241122169,Directed,1771,,,1
249341403,255020634,Directed,1772,,,1
249341403,311614096,Directed,1773,,,1
255020634,14583473,Directed,1774,,,1
255020634,15803716,Directed,1775,,,1
255020634,31130945,Directed,1776,,,1
255020634,63244111,Directed,1777,,,1
255020634,73089978,Directed,1778,,,1
255020634,140808280,Directed,1779,,,1
255020634,168639534,Directed,1780,,,1
255020634,210752933,Directed,1781,,,1
255020634,219930156,Directed,1782,,,1
255020634,220099966,Directed,1783,,,1
255020634,223409040,Directed,1784,,,1
255020634,249341403,Directed,1785,,,1
255020634,311614096,Directed,1786,,,1
255020634,350930289,Directed,1787,,,1
255020634,524948955,Directed,1788,,,1
255731762,12789381,Directed,1789,,,1
255731762,15803716,Directed,1790,,,1
255731762,31130945,Directed,1791,,,1
255731762,52055451,Directed,1792,,,1
255731762,140808280,Directed,1793,,,1
255731762,152061184,Directed,1794,,,1
255731762,210752933,Directed,1795,,,1
255731762,215122811,Directed,1796,,,1
255731762,220099966,Directed,1797,,,1
255731762,241122169,Directed,1798,,,1
255731762,311614096,Directed,1799,,,1
258771167,5599901,Directed,1800,,,1
258771167,14583473,Directed,1801,,,1
258771167,15803716,Directed,1802,,,1
258771167,19045333,Directed,1803,,,1
258771167,27625112,Directed,1804,,,1
562917252,5599901,Directed,2149,,,1
258771167,52055451,Directed,1806,,,1
258771167,56163145,Directed,1807,,,1
258771167,72454202,Directed,1808,,,1
258771167,140808280,Directed,1809,,,1
258771167,144468561,Directed,1810,,,1
258771167,152061184,Directed,1811,,,1
258771167,167872081,Directed,1812,,,1
258771167,168639534,Directed,1813,,,1
258771167,195924453,Directed,1814,,,1
258771167,205850158,Directed,1815,,,1
258771167,206047760,Directed,1816,,,1
258771167,210183629,Directed,1817,,,1
258771167,210752933,Directed,1818,,,1
258771167,215122811,Directed,1819,,,1
258771167,219156121,Directed,1820,,,1
258771167,220099966,Directed,1821,,,1
258771167,263910175,Directed,1822,,,1
258771167,266034113,Directed,1823,,,1
258771167,311614096,Directed,1824,,,1
258771167,365064968,Directed,1825,,,1
258771167,405613416,Directed,1826,,,1
562917253,7038577,Directed,2174,,,1
259383606,15803716,Directed,1829,,,1
259383606,73089978,Directed,1830,,,1
259383606,142952695,Directed,1831,,,1
259383606,168639534,Directed,1832,,,1
259383606,325841893,Directed,1833,,,1
259383606,350203424,Directed,1834,,,1
259383606,524948955,Directed,1835,,,1
260101515,141747402,Directed,1836,,,1
260101515,179696593,Directed,1837,,,1
263420880,1601280,Directed,1838,,,1
263420880,26860248,Directed,1839,,,1
263420880,186301632,Directed,1840,,,1
263910175,14583473,Directed,1841,,,1
263910175,72454202,Directed,1842,,,1
263910175,144468561,Directed,1843,,,1
263910175,206047760,Directed,1844,,,1
263910175,219156121,Directed,1845,,,1
263910175,258771167,Directed,1846,,,1
263910175,405613416,Directed,1847,,,1
266034113,5599901,Directed,1848,,,1
266034113,12789381,Directed,1849,,,1
266034113,14583473,Directed,1850,,,1
266034113,15803716,Directed,1851,,,1
266034113,19045333,Directed,1852,,,1
266034113,22662800,Directed,1853,,,1
266034113,27625112,Directed,1854,,,1
266034113,31130945,Directed,1855,,,1
222654604,562917252,Directed,2150,,,1
266034113,72454202,Directed,1857,,,1
266034113,100374520,Directed,1858,,,1
266034113,141211618,Directed,1859,,,1
266034113,142952695,Directed,1860,,,1
266034113,195924453,Directed,1861,,,1
266034113,205850158,Directed,1862,,,1
266034113,206047760,Directed,1863,,,1
266034113,206509464,Directed,1864,,,1
266034113,210752933,Directed,1865,,,1
266034113,215122811,Directed,1866,,,1
266034113,219156121,Directed,1867,,,1
266034113,220099966,Directed,1868,,,1
266034113,222654604,Directed,1869,,,1
266034113,258771167,Directed,1870,,,1
266034113,350203424,Directed,1871,,,1
266034113,405613416,Directed,1872,,,1
266034113,524948955,Directed,1873,,,1
562917253,6769254,Directed,2175,,,1
270477814,227657,Directed,1876,,,1
270477814,1687066,Directed,1877,,,1
270477814,1895348,Directed,1878,,,1
270477814,15604345,Directed,1879,,,1
285604117,3864197,Directed,1880,,,1
285604117,5349199,Directed,1881,,,1
285604117,5751292,Directed,1882,,,1
285604117,7066177,Directed,1883,,,1
285604117,31321482,Directed,1884,,,1
285604117,37265069,Directed,1885,,,1
285604117,74613242,Directed,1886,,,1
285604117,150562623,Directed,1887,,,1
288558153,178467784,Directed,1888,,,1
288558153,223296552,Directed,1889,,,1
288558153,241122169,Directed,1890,,,1
300763976,19045333,Directed,1891,,,1
300763976,31130945,Directed,1892,,,1
300763976,45240815,Directed,1893,,,1
300763976,45712751,Directed,1894,,,1
193946764,562917252,Directed,2151,,,1
300763976,52055451,Directed,1896,,,1
300763976,147112973,Directed,1897,,,1
300763976,193946764,Directed,1898,,,1
300763976,220099966,Directed,1899,,,1
307363013,3848664,Directed,1901,,,1
307363013,4311406,Directed,1902,,,1
307363013,6407680,Directed,1903,,,1
307363013,6769254,Directed,1904,,,1
307363013,7038577,Directed,1905,,,1
307363013,7278378,Directed,1906,,,1
307363013,7815454,Directed,1907,,,1
307363013,14441649,Directed,1908,,,1
307363013,14870878,Directed,1909,,,1
307363013,19642021,Directed,1910,,,1
307363013,20821771,Directed,1911,,,1
307363013,24032841,Directed,1912,,,1
307363013,28900519,Directed,1913,,,1
562917252,206047760,Directed,2136,,,1
311614096,27625112,Directed,1916,,,1
311614096,42044934,Directed,1917,,,1
311614096,52055451,Directed,1918,,,1
311614096,63244111,Directed,1919,,,1
311614096,73089978,Directed,1920,,,1
311614096,140808280,Directed,1921,,,1
311614096,152061184,Directed,1922,,,1
311614096,155661745,Directed,1923,,,1
311614096,168639534,Directed,1924,,,1
311614096,210183629,Directed,1925,,,1
311614096,210752933,Directed,1926,,,1
311614096,220099966,Directed,1927,,,1
311614096,241122169,Directed,1928,,,1
311614096,249341403,Directed,1929,,,1
311614096,255020634,Directed,1930,,,1
311614096,255731762,Directed,1931,,,1
311614096,258771167,Directed,1932,,,1
311614096,350203424,Directed,1933,,,1
311614096,405613416,Directed,1934,,,1
325841893,15803716,Directed,1935,,,1
325841893,63244111,Directed,1936,,,1
325841893,73089978,Directed,1937,,,1
325841893,142952695,Directed,1938,,,1
325841893,168639534,Directed,1939,,,1
325841893,195924453,Directed,1940,,,1
325841893,210752933,Directed,1941,,,1
325841893,220099966,Directed,1942,,,1
325841893,259383606,Directed,1943,,,1
325841893,405613416,Directed,1944,,,1
325841893,524948955,Directed,1945,,,1
344410216,7292505,Directed,1946,,,1
350203424,14583473,Directed,1947,,,1
350203424,31130945,Directed,1948,,,1
350203424,45712751,Directed,1949,,,1
350203424,52055451,Directed,1950,,,1
350203424,63244111,Directed,1951,,,1
350203424,142952695,Directed,1952,,,1
350203424,168639534,Directed,1953,,,1
350203424,210183629,Directed,1954,,,1
350203424,219156121,Directed,1955,,,1
350203424,220099966,Directed,1956,,,1
350203424,241122169,Directed,1957,,,1
350203424,259383606,Directed,1958,,,1
350203424,266034113,Directed,1959,,,1
350203424,311614096,Directed,1960,,,1
350203424,524948955,Directed,1961,,,1
350930289,63244111,Directed,1962,,,1
350930289,73089978,Directed,1963,,,1
350930289,219930156,Directed,1964,,,1
350930289,223409040,Directed,1965,,,1
350930289,255020634,Directed,1966,,,1
72454202,562917252,Directed,2125,,,1
52055451,562917252,Directed,2126,,,1
45240815,562917252,Directed,2127,,,1
31130945,562917252,Directed,2128,,,1
24054585,562917252,Directed,2129,,,1
15803716,562917252,Directed,2130,,,1
12789381,562917252,Directed,2131,,,1
562917252,266034113,Directed,2132,,,1
562917252,258771167,Directed,2133,,,1
365064968,5599901,Directed,1991,,,1
365064968,12789381,Directed,1992,,,1
365064968,15803716,Directed,1993,,,1
365064968,19045333,Directed,1994,,,1
365064968,22662800,Directed,1995,,,1
365064968,27625112,Directed,1996,,,1
365064968,31130945,Directed,1997,,,1
365064968,42044934,Directed,1998,,,1
365064968,45240815,Directed,1999,,,1
365064968,52055451,Directed,2000,,,1
365064968,57516267,Directed,2001,,,1
365064968,72454202,Directed,2002,,,1
365064968,129500474,Directed,2003,,,1
365064968,140808280,Directed,2004,,,1
365064968,152061184,Directed,2005,,,1
365064968,155661745,Directed,2006,,,1
365064968,206047760,Directed,2007,,,1
365064968,215122811,Directed,2008,,,1
365064968,258771167,Directed,2009,,,1
83633813,562917252,Directed,2124,,,1
365064968,405613416,Directed,2011,,,1
385370289,1601280,Directed,2012,,,1
385370289,388386971,Directed,2013,,,1
388386971,385370289,Directed,2014,,,1
404106269,8316747,Directed,2015,,,1
404106269,9155167,Directed,2016,,,1
404106269,36395547,Directed,2017,,,1
404106269,38661612,Directed,2018,,,1
404106269,52418947,Directed,2019,,,1
404106269,54447453,Directed,2020,,,1
404106269,89278547,Directed,2021,,,1
404106269,255520508,Directed,2022,,,1
404106269,469499447,Directed,2023,,,1
405613416,5599901,Directed,2024,,,1
405613416,6516489,Directed,2025,,,1
405613416,12789381,Directed,2026,,,1
405613416,14583473,Directed,2027,,,1
405613416,15803716,Directed,2028,,,1
405613416,22662800,Directed,2029,,,1
405613416,27625112,Directed,2030,,,1
405613416,29424858,Directed,2031,,,1
405613416,72454202,Directed,2032,,,1
405613416,140808280,Directed,2033,,,1
405613416,142952695,Directed,2034,,,1
405613416,144468561,Directed,2035,,,1
405613416,168639534,Directed,2036,,,1
405613416,205312651,Directed,2037,,,1
405613416,205850158,Directed,2038,,,1
405613416,206047760,Directed,2039,,,1
405613416,210752933,Directed,2040,,,1
405613416,215122811,Directed,2041,,,1
405613416,219156121,Directed,2042,,,1
405613416,220099966,Directed,2043,,,1
405613416,258771167,Directed,2044,,,1
405613416,263910175,Directed,2045,,,1
405613416,266034113,Directed,2046,,,1
405613416,311614096,Directed,2047,,,1
405613416,325841893,Directed,2048,,,1
405613416,365064968,Directed,2049,,,1
438267912,15803716,Directed,2050,,,1
438267912,210752933,Directed,2051,,,1
438267912,220099966,Directed,2052,,,1
438267912,241122169,Directed,2053,,,1
469499447,9155167,Directed,2054,,,1
469499447,36395547,Directed,2055,,,1
469499447,38661612,Directed,2056,,,1
469499447,89278547,Directed,2057,,,1
469499447,404106269,Directed,2058,,,1
508267550,1601280,Directed,2059,,,1
508267550,61819107,Directed,2060,,,1
508267550,63244111,Directed,2061,,,1
513457158,10040536,Directed,2062,,,1
513457158,31592008,Directed,2063,,,1
513457158,56764584,Directed,2064,,,1
524948955,14583473,Directed,2065,,,1
524948955,27625112,Directed,2066,,,1
524948955,63244111,Directed,2067,,,1
524948955,142952695,Directed,2068,,,1
524948955,168639534,Directed,2069,,,1
524948955,220099966,Directed,2070,,,1
524948955,255020634,Directed,2071,,,1
524948955,259383606,Directed,2072,,,1
524948955,266034113,Directed,2073,,,1
524948955,325841893,Directed,2074,,,1
524948955,350203424,Directed,2075,,,1
550950751,36441035,Directed,2076,,,1
550950751,52418947,Directed,2077,,,1
550950751,214260332,Directed,2078,,,1
562917253,6407680,Directed,2176,,,1
562917253,4311406,Directed,2177,,,1
562917253,3848664,Directed,2178,,,1
307363013,562917253,Directed,2179,,,1
28900519,562917253,Directed,2180,,,1
24032841,562917253,Directed,2181,,,1
20821771,562917253,Directed,2182,,,1
19642021,562917253,Directed,2183,,,1
14870878,562917253,Directed,2184,,,1
7278378,562917253,Directed,2185,,,1
7038577,562917253,Directed,2186,,,1
6407680,562917253,Directed,2187,,,1
